# galaxy time_passed orb_a mass orb_ecc gw_strain gw_freq id_num
4.100000000000000000e+01 7.000000000000000000e+04 2.759862541716009687e+01 3.474946578084870197e+01 1.753510388841151291e-01 1.414662023131073964e-18 4.353494028814497408e-06 5.300000000000000000e+01
4.100000000000000000e+01 8.000000000000000000e+04 2.705636197069697957e+01 3.474946578084870197e+01 1.753510388841151291e-01 1.411921395171427124e-18 4.485026676259287836e-06 5.300000000000000000e+01
4.100000000000000000e+01 9.000000000000000000e+04 2.648083658476279822e+01 3.474946578084870197e+01 1.753510388841151291e-01 1.409303630817105620e-18 4.632032301792744106e-06 5.300000000000000000e+01
4.100000000000000000e+01 1.000000000000000000e+05 2.586696492736738406e+01 3.474946578084870197e+01 1.753510388841151291e-01 1.406889998629496187e-18 4.797896993768930415e-06 5.300000000000000000e+01
4.100000000000000000e+01 1.100000000000000000e+05 2.520834288180785521e+01 3.474946578084870197e+01 1.753510388841151291e-01 1.404802640175003980e-18 4.987152919104941744e-06 5.300000000000000000e+01
4.100000000000000000e+01 1.200000000000000000e+05 2.449673656631782137e+01 3.474946578084870197e+01 1.753510388841151291e-01 1.403229437135888259e-18 5.206031401697141664e-06 5.300000000000000000e+01
4.100000000000000000e+01 1.300000000000000000e+05 2.372129693999556821e+01 3.474946578084870197e+01 1.753510388841151291e-01 1.402468119221867361e-18 5.463380977631104761e-06 5.300000000000000000e+01
4.100000000000000000e+01 1.400000000000000000e+05 2.286729787314827433e+01 3.474946578084870197e+01 1.753510388841151291e-01 1.403008755020209238e-18 5.772272931023897284e-06 5.300000000000000000e+01
4.100000000000000000e+01 1.500000000000000000e+05 2.191400106449519924e+01 3.474946578084870197e+01 1.753510388841151291e-01 1.405698443104890293e-18 6.152995728224622088e-06 5.300000000000000000e+01
4.100000000000000000e+01 1.600000000000000000e+05 2.083080355978574616e+01 3.474946578084870197e+01 1.753510388841151291e-01 1.412098443145395702e-18 6.639113542773539168e-06 5.300000000000000000e+01
4.100000000000000000e+01 1.700000000000000000e+05 1.956968877893869418e+01 3.474946578084870197e+01 1.753510388841151291e-01 1.425347012526927835e-18 7.291103321797065663e-06 5.300000000000000000e+01
4.100000000000000000e+01 1.800000000000000000e+05 1.804871779477727500e+01 3.474946578084870197e+01 1.753510388841151291e-01 1.452576975556923695e-18 8.231890777506076579e-06 5.300000000000000000e+01
4.100000000000000000e+01 1.900000000000000000e+05 1.610991506423263786e+01 3.474946578084870197e+01 1.753510388841151291e-01 1.513341417855202338e-18 9.761785379603689570e-06 5.300000000000000000e+01
4.100000000000000000e+01 2.000000000000000000e+05 1.338349396519323165e+01 3.474946578084870197e+01 1.753510388841151291e-01 1.681903794270976828e-18 1.289183890689349552e-05 5.300000000000000000e+01
4.100000000000000000e+01 2.100000000000000000e+05 8.628344593436194643e+00 3.474946578084870197e+01 1.753510388841151291e-01 2.572541563385407595e-18 2.490450471329179756e-05 5.300000000000000000e+01
4.100000000000000000e+01 2.200000000000000000e+05 1.000000000000000000e+00 3.474946578084870197e+01 1.753510388841151291e-01 7.918766113289171322e-17 6.312031117014313018e-04 5.300000000000000000e+01
4.200000000000000000e+01 0.000000000000000000e+00 3.864918193567505256e+01 1.184575749484165108e+01 1.542700068763063100e-02 5.446526562796280294e-20 2.626991228043466715e-06 1.800000000000000000e+01
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.090565822831793952e+01 0.000000000000000000e+00 2.437416802124637950e-17 6.312030364500253923e-04 7.000000000000000000e+00
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.114256054230006399e+01 0.000000000000000000e+00 2.490364518304208455e-17 6.312030371976926199e-04 1.900000000000000000e+01
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.566419677445743019e+01 0.000000000000000000e+00 3.500951163522195246e-17 6.312030514680434714e-04 2.700000000000000000e+01
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.068217055535443194e+01 0.000000000000000000e+00 2.387467261045028899e-17 6.312030357446949584e-04 3.300000000000000000e+01
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.247961635423252069e+01 0.000000000000000000e+00 2.789196770022765695e-17 6.312030414174606011e-04 4.000000000000000000e+01
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.063892144446171528e+01 0.000000000000000000e+00 2.377801075831733481e-17 6.312030356082000849e-04 4.300000000000000000e+01
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.105168743206210102e+01 9.999999899999999498e-01 2.470054359361009456e-17 6.312030369108956665e-04 4.400000000000000000e+01
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.298289845392909747e+01 0.000000000000000000e+00 2.901680424370421915e-17 6.312030430058264332e-04 4.900000000000000000e+01
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.048282832270491483e+01 9.999999899999999498e-01 2.342914230911044250e-17 6.312030351155678912e-04 5.800000000000000000e+01
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.297985268605849996e+01 9.999999899999999498e-01 2.900999694614657260e-17 6.312030429962137883e-04 5.900000000000000000e+01
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.215695919027356453e+01 0.000000000000000000e+00 2.717082826668527787e-17 6.312030403991497314e-04 6.200000000000000000e+01
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.754622499472910135e+01 0.000000000000000000e+00 3.921584871782190244e-17 6.312030574077523741e-04 6.700000000000000000e+01
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 2.118385525993056717e+01 9.999999899999999498e-01 4.734596022376768204e-17 6.312030688881668664e-04 7.000000000000000000e+01
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 2.022793266174851823e+01 0.000000000000000000e+00 4.520947113617412161e-17 6.312030658712611307e-04 8.500000000000000000e+01
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 3.715471246120961979e+01 0.000000000000000000e+00 8.304086233906180649e-17 6.312031192924245655e-04 9.400000000000000000e+01
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.709714637755765665e+01 0.000000000000000000e+00 3.821215704794054259e-17 6.312030559904535871e-04 9.800000000000000000e+01
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 3.732147586665730898e+01 9.999999899999999498e-01 8.341357894397894177e-17 6.312031198187322955e-04 1.010000000000000000e+02
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 2.201534454699213583e+01 0.000000000000000000e+00 4.920434059845839716e-17 6.312030715123592879e-04 1.070000000000000000e+02
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.248792652804968206e+01 0.000000000000000000e+00 2.791054095603443010e-17 6.312030414436875601e-04 1.100000000000000000e+02
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 2.071506264322785995e+01 9.999999899999999498e-01 4.629820770379115627e-17 6.312030674086504872e-04 1.120000000000000000e+02
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.850314349665769242e+01 9.999999899999999498e-01 4.135456362382590198e-17 6.312030604278011034e-04 1.180000000000000000e+02
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.068117638637635736e+01 9.999999899999999498e-01 2.387245064073160546e-17 6.312030357415573858e-04 1.400000000000000000e+02
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.141638555462765758e+01 0.000000000000000000e+00 2.551564465279686986e-17 6.312030380618883791e-04 1.410000000000000000e+02
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.009510790920994694e+01 0.000000000000000000e+00 2.256258638610851349e-17 6.312030338919163942e-04 1.420000000000000000e+02
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.283044380932899031e+01 0.000000000000000000e+00 2.867606779445932802e-17 6.312030425246772415e-04 1.480000000000000000e+02
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 2.139084122587070880e+01 0.000000000000000000e+00 4.780857430951161336e-17 6.312030695414175404e-04 1.630000000000000000e+02
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.270004841535338969e+01 0.000000000000000000e+00 2.838463381666020329e-17 6.312030421131473818e-04 1.670000000000000000e+02
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.881991501796493083e+01 0.000000000000000000e+00 4.206254865620441050e-17 6.312030614275366625e-04 1.690000000000000000e+02
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.631931645931874542e+01 0.000000000000000000e+00 3.647370552235467862e-17 6.312030535356109428e-04 1.700000000000000000e+02
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 3.575101735172493278e+01 9.999999899999999498e-01 7.990360046742823325e-17 6.312031148623426131e-04 1.710000000000000000e+02
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.039517854632939731e+01 0.000000000000000000e+00 2.323324487817498873e-17 6.312030348389438984e-04 1.720000000000000000e+02
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.079634187849215898e+01 0.000000000000000000e+00 2.412984575346995844e-17 6.312030361050213105e-04 1.940000000000000000e+02
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 3.455407162288526024e+01 0.000000000000000000e+00 7.722842396524435875e-17 6.312031110847645364e-04 1.960000000000000000e+02
4.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.057083984987557024e+01 0.000000000000000000e+00 2.362584825390521530e-17 6.312030353933335489e-04 1.990000000000000000e+02
4.200000000000000000e+01 1.000000000000000000e+04 3.858187398401646817e+01 1.184575749484165108e+01 1.542700068763063100e-02 2.867349447643679748e-21 2.633868595880121864e-06 1.800000000000000000e+01
4.200000000000000000e+01 2.000000000000000000e+04 3.851421315149047331e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.664963272497319190e-19 2.640812317681980407e-06 1.800000000000000000e+01
4.200000000000000000e+01 3.000000000000000000e+04 3.844619509742799579e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.661362848515568993e-19 2.647823505807153694e-06 1.800000000000000000e+01
4.200000000000000000e+01 4.000000000000000000e+04 3.837781539674450926e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.657739979809789115e-19 2.654903299280135381e-06 1.800000000000000000e+01
4.200000000000000000e+01 5.000000000000000000e+04 3.830906953768704426e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.654094376925491310e-19 2.662052864625896366e-06 1.800000000000000000e+01
4.200000000000000000e+01 6.000000000000000000e+04 3.823995291950456021e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.650425744746879669e-19 2.669273396736242794e-06 1.800000000000000000e+01
4.200000000000000000e+01 7.000000000000000000e+04 3.817046085003844524e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.646733782343330894e-19 2.676566119769940186e-06 1.800000000000000000e+01
4.200000000000000000e+01 8.000000000000000000e+04 3.810058854322986122e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.643018182819222791e-19 2.683932288088160950e-06 1.800000000000000000e+01
4.200000000000000000e+01 9.000000000000000000e+04 3.803033111654038123e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.639278633155750914e-19 2.691373187226915903e-06 1.800000000000000000e+01
4.200000000000000000e+01 1.000000000000000000e+05 3.795968358828228872e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.635514814044491616e-19 2.698890134908221448e-06 1.800000000000000000e+01
4.200000000000000000e+01 1.100000000000000000e+05 3.788864087485466570e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.631726399721196226e-19 2.706484482091834973e-06 1.800000000000000000e+01
4.200000000000000000e+01 1.200000000000000000e+05 3.781719778788119157e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.627913057788162527e-19 2.714157614069513003e-06 1.800000000000000000e+01
4.200000000000000000e+01 1.300000000000000000e+05 3.774534903124543916e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.624074449034526237e-19 2.721910951603838520e-06 1.800000000000000000e+01
4.200000000000000000e+01 1.400000000000000000e+05 3.767308919801917710e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.620210227252107435e-19 2.729745952113782917e-06 1.800000000000000000e+01
4.200000000000000000e+01 1.500000000000000000e+05 3.760041276727893944e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.616320039034530292e-19 2.737664110909312843e-06 1.800000000000000000e+01
4.200000000000000000e+01 1.600000000000000000e+05 3.752731410080592411e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.612403523583368593e-19 2.745666962477439901e-06 1.800000000000000000e+01
4.200000000000000000e+01 1.700000000000000000e+05 3.745378743966404045e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.608460312500486193e-19 2.753756081822287338e-06 1.800000000000000000e+01
4.200000000000000000e+01 1.800000000000000000e+05 3.737982690065057767e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.604490029568865225e-19 2.761933085861892688e-06 1.800000000000000000e+01
4.200000000000000000e+01 1.900000000000000000e+05 3.730542647261372480e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.600492290535876388e-19 2.770199634884597071e-06 1.800000000000000000e+01
4.200000000000000000e+01 2.000000000000000000e+05 3.723058001263086680e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.596466702882962764e-19 2.778557434068070032e-06 1.800000000000000000e+01
4.200000000000000000e+01 2.100000000000000000e+05 3.715528124204120530e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.592412865581330790e-19 2.787008235064200515e-06 1.800000000000000000e+01
4.200000000000000000e+01 2.200000000000000000e+05 3.707952374232595361e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.588330368853575019e-19 2.795553837653237855e-06 1.800000000000000000e+01
4.200000000000000000e+01 2.300000000000000000e+05 3.700330095082895809e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.584218793912963060e-19 2.804196091470826743e-06 1.800000000000000000e+01
4.200000000000000000e+01 2.400000000000000000e+05 3.692660615631022125e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.580077712697757387e-19 2.812936897811766421e-06 1.800000000000000000e+01
4.200000000000000000e+01 2.500000000000000000e+05 3.684943249432433987e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.575906687601919305e-19 2.821778211514555656e-06 1.800000000000000000e+01
4.200000000000000000e+01 2.600000000000000000e+05 3.677177294241543848e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.571705271182850038e-19 2.830722042931075955e-06 1.800000000000000000e+01
4.200000000000000000e+01 2.700000000000000000e+05 3.669362031511978728e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.567473005873062647e-19 2.839770459985979803e-06 1.800000000000000000e+01
4.200000000000000000e+01 2.800000000000000000e+05 3.661496725876659752e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.563209423667232859e-19 2.848925590330697993e-06 1.800000000000000000e+01
4.200000000000000000e+01 2.900000000000000000e+05 3.653580624606716043e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.558914045809322118e-19 2.858189623597238016e-06 1.800000000000000000e+01
4.200000000000000000e+01 3.000000000000000000e+05 3.645612957048169989e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.554586382456783031e-19 2.867564813757325831e-06 1.800000000000000000e+01
4.200000000000000000e+01 3.100000000000000000e+05 3.637592934035291137e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.550225932343796076e-19 2.877053481592752464e-06 1.800000000000000000e+01
4.200000000000000000e+01 3.200000000000000000e+05 3.629519747279432096e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.545832182420221290e-19 2.886658017283219755e-06 1.800000000000000000e+01
4.200000000000000000e+01 3.300000000000000000e+05 3.621392568732096606e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.541404607482540019e-19 2.896380883118355622e-06 1.800000000000000000e+01
4.200000000000000000e+01 3.400000000000000000e+05 3.613210549920915327e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.536942669791619452e-19 2.906224616341021978e-06 1.800000000000000000e+01
4.200000000000000000e+01 3.500000000000000000e+05 3.604972821257121751e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.532445818669113783e-19 2.916191832129533087e-06 1.800000000000000000e+01
4.200000000000000000e+01 3.600000000000000000e+05 3.596678491313035408e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.527913490085680161e-19 2.926285226726884104e-06 1.800000000000000000e+01
4.200000000000000000e+01 3.700000000000000000e+05 3.588326646067964276e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.523345106225969861e-19 2.936507580725676139e-06 1.800000000000000000e+01
4.200000000000000000e+01 3.800000000000000000e+05 3.579916348120846692e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.518740075041097053e-19 2.946861762517994209e-06 1.800000000000000000e+01
4.200000000000000000e+01 3.900000000000000000e+05 3.571446635867832242e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.514097789777376259e-19 2.957350731920163178e-06 1.800000000000000000e+01
4.200000000000000000e+01 4.000000000000000000e+05 3.562916522642902351e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.509417628493948169e-19 2.967977543982969201e-06 1.800000000000000000e+01
4.200000000000000000e+01 4.000000000000000000e+05 4.866407513004724450e+01 1.397898417244621072e+01 0.000000000000000000e+00 4.847559376695178392e-20 1.859329565665116658e-06 3.720000000000000000e+02
4.200000000000000000e+01 4.100000000000000000e+05 3.554324995819503386e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.504698953552106790e-19 2.978745352998724837e-06 1.800000000000000000e+01
4.200000000000000000e+01 4.100000000000000000e+05 4.862428506447239585e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.957864706696403766e-19 1.861612313222161897e-06 3.720000000000000000e+02
4.200000000000000000e+01 4.200000000000000000e+05 3.545671015871020160e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.499941111087517611e-19 2.989657416717338698e-06 1.800000000000000000e+01
4.200000000000000000e+01 4.200000000000000000e+05 4.858439723631230578e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.955878637953327328e-19 1.863905361459303959e-06 3.720000000000000000e+02
4.200000000000000000e+01 4.300000000000000000e+05 3.536953515387802582e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.495143430461680006e-19 3.000717100784434785e-06 1.800000000000000000e+01
4.200000000000000000e+01 4.300000000000000000e+05 4.854441108365746516e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.953886620660258178e-19 1.866208790884043984e-06 3.720000000000000000e+02
4.200000000000000000e+01 4.400000000000000000e+05 3.528171398048277041e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.490305223686869598e-19 3.011927883415530166e-06 1.800000000000000000e+01
4.200000000000000000e+01 4.400000000000000000e+05 4.850432603950873300e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.951888617931578020e-19 1.868522682900668867e-06 3.720000000000000000e+02
4.200000000000000000e+01 4.500000000000000000e+05 3.519323537541531977e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.485425784828584786e-19 3.023293360321297359e-06 1.800000000000000000e+01
4.200000000000000000e+01 4.500000000000000000e+05 4.846414153171425454e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.949884592537048431e-19 1.870847119823238394e-06 3.720000000000000000e+02
4.200000000000000000e+01 4.600000000000000000e+05 3.510408776438573852e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.480504389383813222e-19 3.034817249900056296e-06 1.800000000000000000e+01
4.200000000000000000e+01 4.600000000000000000e+05 4.842385698290544838e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.947874506891372325e-19 1.873182184888807001e-06 3.720000000000000000e+02
4.200000000000000000e+01 4.700000000000000000e+05 3.501425925009271367e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.475540293628306235e-19 3.046503398714868928e-06 1.800000000000000000e+01
4.200000000000000000e+01 4.700000000000000000e+05 4.838347181043190659e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.945858323047177781e-19 1.875527962270883551e-06 3.720000000000000000e+02
4.200000000000000000e+01 4.800000000000000000e+05 3.492373759981790471e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.470532733939293782e-19 3.058355787273906356e-06 1.800000000000000000e+01
4.200000000000000000e+01 4.800000000000000000e+05 4.834298542629535689e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.943836002707455709e-19 1.877884537093124892e-06 3.720000000000000000e+02
4.200000000000000000e+01 4.900000000000000000e+05 3.483251023241104605e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.465480926089317197e-19 3.070378536134197897e-06 1.800000000000000000e+01
4.200000000000000000e+01 4.900000000000000000e+05 4.830239723708250210e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.941807507203500241e-19 1.880251995443284584e-06 3.720000000000000000e+02
4.200000000000000000e+01 5.000000000000000000e+05 3.474056420462923711e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.460384064503793796e-19 3.082575912350446547e-06 1.800000000000000000e+01
4.200000000000000000e+01 5.000000000000000000e+05 4.826170664389679388e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.939772797495790809e-19 1.882630424387411291e-06 3.720000000000000000e+02
4.200000000000000000e+01 5.100000000000000000e+05 3.464788619679121950e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.455241321491371928e-19 3.094952336292262273e-06 1.800000000000000000e+01
4.200000000000000000e+01 5.100000000000000000e+05 4.822091304228917608e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.937731834170550510e-19 1.885019911984304241e-06 3.720000000000000000e+02
4.200000000000000000e+01 5.200000000000000000e+05 3.455446249770468370e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.450051846436346188e-19 3.107512388855039041e-06 1.800000000000000000e+01
4.200000000000000000e+01 5.200000000000000000e+05 4.818001582218763446e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.935684577439761511e-19 1.887420547300229579e-06 3.720000000000000000e+02
4.200000000000000000e+01 5.300000000000000000e+05 3.446027898882153551e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.444814764957070324e-19 3.120260819091702191e-06 1.800000000000000000e+01
4.200000000000000000e+01 5.300000000000000000e+05 4.813901436782567345e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.933630987119663969e-19 1.889832420423913698e-06 3.720000000000000000e+02
4.200000000000000000e+01 5.400000000000000000e+05 3.436532112757275570e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.439529178022504280e-19 3.133202552294772830e-06 1.800000000000000000e+01
4.200000000000000000e+01 5.400000000000000000e+05 4.809790805766959920e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.931571022648412955e-19 1.892255622481800419e-06 3.720000000000000000e+02
4.200000000000000000e+01 5.500000000000000000e+05 3.426957392983095474e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.434194161034187914e-19 3.146342698560574387e-06 1.800000000000000000e+01
4.200000000000000000e+01 5.500000000000000000e+05 4.805669626434464448e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.929504643062239293e-19 1.894690245653598067e-06 3.720000000000000000e+02
4.200000000000000000e+01 5.600000000000000000e+05 3.417302195144470289e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.428808762859507945e-19 3.159686561870075484e-06 1.800000000000000000e+01
4.200000000000000000e+01 5.600000000000000000e+05 4.801537835455987846e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.927431806999070312e-19 1.897136383188109250e-06 3.720000000000000000e+02
4.200000000000000000e+01 5.700000000000000000e+05 3.407564926878459488e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.423372004826715924e-19 3.173239649723706329e-06 1.800000000000000000e+01
4.200000000000000000e+01 5.700000000000000000e+05 4.797395368903190871e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.925352472694897537e-19 1.899594129419353069e-06 3.720000000000000000e+02
4.200000000000000000e+01 5.800000000000000000e+05 3.397743945823633993e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.417882879665252695e-19 3.187007683370688896e-06 1.800000000000000000e+01
4.200000000000000000e+01 5.800000000000000000e+05 4.793242162240728987e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.923266597970865259e-19 1.902063579782990784e-06 3.720000000000000000e+02
4.200000000000000000e+01 5.900000000000000000e+05 3.387837557457108062e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.412340350404753949e-19 3.200996608676836407e-06 1.800000000000000000e+01
4.200000000000000000e+01 5.900000000000000000e+05 4.789078150318371030e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.921174140232521344e-19 1.904544830833055558e-06 3.720000000000000000e+02
4.200000000000000000e+01 6.000000000000000000e+05 3.377844012811782193e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.406743349215726100e-19 3.215212607678629069e-06 1.800000000000000000e+01
4.200000000000000000e+01 6.000000000000000000e+05 4.784903267362983570e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.919075056467966418e-19 1.907037980258993493e-06 3.720000000000000000e+02
4.200000000000000000e+01 6.100000000000000000e+05 3.367761506065665600e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.401090776196020714e-19 3.229662110875535772e-06 1.800000000000000000e+01
4.200000000000000000e+01 6.100000000000000000e+05 4.780717446970385964e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.916969303235350729e-19 1.909543126903028226e-06 3.720000000000000000e+02
4.200000000000000000e+01 6.200000000000000000e+05 3.357588171994517978e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.395381498103001572e-19 3.244351810317145771e-06 1.800000000000000000e+01
4.200000000000000000e+01 6.200000000000000000e+05 4.776520622097066138e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.914856836659987176e-19 1.912060370777851428e-06 3.720000000000000000e+02
4.200000000000000000e+01 6.300000000000000000e+05 3.347322083278309179e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.389614347017204472e-19 3.259288673546786199e-06 1.800000000000000000e+01
4.200000000000000000e+01 6.300000000000000000e+05 4.772312725051762783e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.912737612431133083e-19 1.914589813084646600e-06 3.720000000000000000e+02
4.200000000000000000e+01 6.400000000000000000e+05 3.336961247651239404e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.383788118949546101e-19 3.274479958468844684e-06 1.800000000000000000e+01
4.200000000000000000e+01 6.400000000000000000e+05 4.768093687486901899e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.910611585789325281e-19 1.917131556231458471e-06 3.720000000000000000e+02
4.200000000000000000e+01 6.500000000000000000e+05 3.326503604884184284e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.377901572372130301e-19 3.289933229213253872e-06 1.800000000000000000e+01
4.200000000000000000e+01 6.500000000000000000e+05 4.763863440389893356e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.908478711531310490e-19 1.919685703851906705e-06 3.720000000000000000e+02
4.200000000000000000e+01 6.600000000000000000e+05 3.315947023587502684e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.371953426681685310e-19 3.305656373077383230e-06 1.800000000000000000e+01
4.200000000000000000e+01 6.600000000000000000e+05 4.759621914074278948e+01 1.397898417244621072e+01 0.000000000000000000e+00 9.906338943990173575e-19 1.922252360824264472e-06 3.720000000000000000e+02
4.200000000000000000e+01 6.700000000000000000e+05 3.305289297821111916e+01 1.184575749484165108e+01 1.542700068763063100e-02 8.365942360586920026e-19 3.321657618633163581e-06 1.800000000000000000e+01
